b'id',b'key',b'value',b'type' 
b'21424293',b'highway',b'residential',b'regular'
b'21424293',b'cfcc',b'A41',b'tiger'
b'21424293',b'county',"b'Summit, OH'",b'tiger'
b'21424293',b'reviewed',b'no',b'tiger'
b'21424293',b'name_base',b'Oneida',b'tiger'
b'21424293',b'name_type',b'Ave',b'tiger'
b'21425072',b'name',b'Fairbanks Place',b'regular'
b'21425072',b'oneway',b'yes',b'regular'
b'21425072',b'highway',b'residential',b'regular'
b'21425072',b'cfcc',b'A41',b'tiger'
b'21425072',b'county',"b'Summit, OH'",b'tiger'
b'21425072',b'reviewed',b'no',b'tiger'
b'21425072',b'zip_left',b'44306',b'tiger'
b'21425072',b'name_base',b'Fairbanks',b'tiger'
b'21425072',b'name_type',b'Pl',b'tiger'
b'21425072',b'zip_right',b'44306',b'tiger'
b'21426378',b'name',b'Hall Street',b'regular'
b'21426378',b'highway',b'residential',b'regular'
b'21426378',b'cfcc',b'A41',b'tiger'
b'21426378',b'county',"b'Summit, OH'",b'tiger'
b'21426378',b'reviewed',b'no',b'tiger'
b'21426378',b'zip_left',b'44303',b'tiger'
b'21426378',b'name_base',b'Hall',b'tiger'
b'21426378',b'name_type',b'St',b'tiger'
b'21426378',b'zip_right',b'44303',b'tiger'
b'21426860',b'name',b'Wilson Lane',b'regular'
b'21426860',b'highway',b'residential',b'regular'
b'21426860',b'cfcc',b'A41',b'tiger'
b'21426860',b'county',"b'Summit, OH'",b'tiger'
b'21426860',b'reviewed',b'no',b'tiger'
b'21426860',b'zip_left',b'44321',b'tiger'
b'21426860',b'name_base',b'Wilson',b'tiger'
b'21426860',b'name_type',b'Ln',b'tiger'
b'21426860',b'zip_right',b'44321',b'tiger'
b'21427549',b'name',b'Impala Drive',b'regular'
b'21427549',b'highway',b'residential',b'regular'
b'21427549',b'cfcc',b'A41',b'tiger'
b'21427549',b'county',"b'Summit, OH'",b'tiger'
b'21427549',b'reviewed',b'no',b'tiger'
b'21427549',b'zip_left',b'44319',b'tiger'
b'21427549',b'name_base',b'Impala',b'tiger'
b'21427549',b'name_type',b'Dr',b'tiger'
b'21427549',b'zip_right',b'44319',b'tiger'
b'21428108',b'ref',b'TWP. 3091',b'regular'
b'21428108',b'name',b'Stillwood Spur',b'regular'
b'21428108',b'highway',b'residential',b'regular'
b'21428108',b'maxspeed',b'25 mph',b'regular'
b'21428108',b'cfcc',b'A41',b'tiger'
b'21428108',b'county',"b'Summit, OH'",b'tiger'
b'21428108',b'reviewed',b'yes',b'tiger'
b'21428108',b'zip_left',b'44333',b'tiger'
b'21428108',b'name_base',b'Stillwood',b'tiger'
b'21428108',b'name_type',b'Spur',b'tiger'
b'21428108',b'zip_right',b'44333',b'tiger'
b'21428700',b'name',b'Larkspur Lane',b'regular'
b'21428700',b'access',b'private',b'regular'
b'21428700',b'highway',b'residential',b'regular'
b'21428700',b'cfcc',b'A74',b'tiger'
b'21428700',b'county',"b'Summit, OH'",b'tiger'
b'21428700',b'reviewed',b'no',b'tiger'
b'21428700',b'zip_left',b'44056',b'tiger'
b'21428700',b'name_base',b'Larkspur',b'tiger'
b'21428700',b'name_type',b'Ln',b'tiger'
b'21428700',b'zip_right',b'44056',b'tiger'
b'21429354',b'name',b'East Waterford Court',b'regular'
b'21429354',b'highway',b'residential',b'regular'
b'21429354',b'cfcc',b'A41',b'tiger'
b'21429354',b'county',"b'Summit, OH'",b'tiger'
b'21429354',b'reviewed',b'no',b'tiger'
b'21429354',b'zip_left',b'44313',b'tiger'
b'21429354',b'name_base',b'East Waterford',b'tiger'
b'21429354',b'name_type',b'Ct',b'tiger'
b'21429914',b'name',b'Chestnut Avenue',b'regular'
b'21429914',b'highway',b'residential',b'regular'
b'21429914',b'cfcc',b'A41',b'tiger'
b'21429914',b'county',"b'Summit, OH'",b'tiger'
b'21429914',b'reviewed',b'no',b'tiger'
b'21429914',b'zip_left',b'44067',b'tiger'
b'21429914',b'name_base',b'Chestnut',b'tiger'
b'21429914',b'name_type',b'Ave',b'tiger'
b'21429914',b'zip_right',b'44067',b'tiger'
b'21430643',b'name',b'Paddock Drive',b'regular'
b'21430643',b'highway',b'residential',b'regular'
b'21430643',b'cfcc',b'A41',b'tiger'
b'21430643',b'county',"b'Summit, OH'",b'tiger'
b'21430643',b'reviewed',b'no',b'tiger'
b'21430643',b'zip_left',b'44333',b'tiger'
b'21430643',b'name_base',b'Paddock',b'tiger'
b'21430643',b'name_type',b'Dr',b'tiger'
b'21430643',b'zip_right',b'44333',b'tiger'
b'21431373',b'name',b'Lost Pond Drive',b'regular'
b'21431373',b'highway',b'residential',b'regular'
b'21431373',b'cfcc',b'A41',b'tiger'
b'21431373',b'county',"b'Summit, OH'",b'tiger'
b'21431373',b'reviewed',b'no',b'tiger'
b'21431373',b'zip_left',b'44087',b'tiger'
b'21431373',b'name_base',b'Lost Pond',b'tiger'
b'21431373',b'name_type',b'Dr',b'tiger'
b'21431373',b'zip_right',b'44087',b'tiger'
b'21432032',b'name',b'Peninsula Drive',b'regular'
b'21432032',b'highway',b'residential',b'regular'
b'21432032',b'cfcc',b'A41',b'tiger'
b'21432032',b'county',"b'Summit, OH'",b'tiger'
b'21432032',b'reviewed',b'no',b'tiger'
b'21432032',b'zip_left',b'44319',b'tiger'
b'21432032',b'name_base',b'Peninsula',b'tiger'
b'21432032',b'name_type',b'Dr',b'tiger'
b'21432032',b'zip_right',b'44319',b'tiger'
b'21432648',b'name',b'Lynnhaven Lane',b'regular'
b'21432648',b'highway',b'residential',b'regular'
b'21432648',b'cfcc',b'A41',b'tiger'
b'21432648',b'county',"b'Summit, OH'",b'tiger'
b'21432648',b'reviewed',b'no',b'tiger'
b'21432648',b'zip_left',b'44313',b'tiger'
b'21432648',b'name_base',b'Lynnhaven',b'tiger'
b'21432648',b'name_type',b'Ln',b'tiger'
b'21432648',b'zip_right',b'44313',b'tiger'
b'21433594',b'name',b'Forest Run Drive',b'regular'
b'21433594',b'highway',b'residential',b'regular'
b'21433594',b'cfcc',b'A41',b'tiger'
b'21433594',b'county',"b'Summit, OH'",b'tiger'
b'21433594',b'reviewed',b'no',b'tiger'
b'21433594',b'name_base',b'Forest Run',b'tiger'
b'21433594',b'name_type',b'Dr',b'tiger'
b'21434374',b'name',b'The Woods Road',b'regular'
b'21434374',b'highway',b'residential',b'regular'
b'21434374',b'cfcc',b'A41',b'tiger'
b'21434374',b'county',"b'Summit, OH'",b'tiger'
b'21434374',b'reviewed',b'no',b'tiger'
b'21434374',b'name_base',b'The Woods',b'tiger'
b'21434374',b'name_type',b'Rd',b'tiger'
b'21435043',b'name',b'Ada Street',b'regular'
b'21435043',b'highway',b'residential',b'regular'
b'21435043',b'cfcc',b'A41',b'tiger'
b'21435043',b'county',"b'Summit, OH'",b'tiger'
b'21435043',b'reviewed',b'no',b'tiger'
b'21435043',b'zip_left',b'44306',b'tiger'
b'21435043',b'name_base',b'Ada',b'tiger'
b'21435043',b'name_type',b'St',b'tiger'
b'21435043',b'zip_right',b'44306',b'tiger'
b'21435626',b'name',b'Camden Rue',b'regular'
b'21435626',b'highway',b'residential',b'regular'
b'21435626',b'cfcc',b'A41',b'tiger'
b'21435626',b'tlid',b'61386999',b'tiger'
b'21435626',b'county',"b'Summit, OH'",b'tiger'
b'21435626',b'source',b'tiger_import_dch_v0.6_20070829',b'tiger'
b'21435626',b'reviewed',b'no',b'tiger'
b'21435626',b'zip_left',b'44223',b'tiger'
b'21435626',b'name_base',b'Camden',b'tiger'
b'21435626',b'name_type',b'Rue',b'tiger'
b'21435626',b'separated',b'no',b'tiger'
b'21435626',b'zip_right',b'44223',b'tiger'
b'21435626',b'upload_uuid',b'bulk_upload.pl-0c045bd8-0510-4646-99bd-5e0d728c0287',b'tiger'
b'21436281',b'name',b'Hathaway Drive',b'regular'
b'21436281',b'highway',b'residential',b'regular'
b'21436281',b'maxspeed',b'25 mph',b'regular'
b'21436281',b'cfcc',b'A41',b'tiger'
b'21436281',b'county',"b'Summit, OH'",b'tiger'
b'21436281',b'reviewed',b'yes',b'tiger'
b'21436281',b'zip_left',b'44223',b'tiger'
b'21436281',b'name_base',b'Hathaway',b'tiger'
b'21436281',b'name_type',b'Dr',b'tiger'
b'21436281',b'zip_right',b'44223',b'tiger'
b'21436759',b'name',b'Big Falls Avenue',b'regular'
b'21436759',b'highway',b'residential',b'regular'
b'21436759',b'cfcc',b'A41',b'tiger'
b'21436759',b'county',"b'Summit, OH'",b'tiger'
b'21436759',b'reviewed',b'no',b'tiger'
b'21436759',b'zip_left',b'44310',b'tiger'
b'21436759',b'name_base',b'Big Falls',b'tiger'
b'21436759',b'name_type',b'Ave',b'tiger'
b'21436759',b'zip_right',b'44310',b'tiger'
b'21437317',b'name',b'Altamont Drive',b'regular'
b'21437317',b'highway',b'residential',b'regular'
b'21437317',b'cfcc',b'A41',b'tiger'
b'21437317',b'county',"b'Summit, OH'",b'tiger'
b'21437317',b'reviewed',b'no',b'tiger'
b'21437317',b'zip_left',b'44087',b'tiger'
b'21437317',b'name_base',b'Altamont',b'tiger'
b'21437317',b'name_type',b'Dr',b'tiger'
b'21437317',b'zip_right',b'44087',b'tiger'
b'21437746',b'name',b'Belmont Street',b'regular'
b'21437746',b'highway',b'residential',b'regular'
b'21437746',b'cfcc',b'A41',b'tiger'
b'21437746',b'county',"b'Summit, OH'",b'tiger'
b'21437746',b'reviewed',b'no',b'tiger'
b'21437746',b'zip_left',b'44320',b'tiger'
b'21437746',b'name_base',b'Belmont',b'tiger'
b'21437746',b'name_type',b'St',b'tiger'
b'21437746',b'zip_right',b'44320',b'tiger'
b'21438194',b'name',b'Byron Drive',b'regular'
b'21438194',b'highway',b'residential',b'regular'
b'21438194',b'cfcc',b'A41',b'tiger'
b'21438194',b'county',"b'Summit, OH'",b'tiger'
b'21438194',b'reviewed',b'no',b'tiger'
b'21438194',b'zip_left',b'44720',b'tiger'
b'21438194',b'name_base',b'Byron',b'tiger'
b'21438194',b'name_type',b'Dr',b'tiger'
b'21438194',b'zip_right',b'44720',b'tiger'
b'21438721',b'FIXME',b'Whose line is this?',b'regular'
b'21438721',b'usage',b'branch',b'regular'
b'21438721',b'railway',b'rail',b'regular'
b'21438721',b'cfcc',b'B11',b'tiger'
b'21438721',b'county',"b'Summit, OH'",b'tiger'
b'21438721',b'reviewed',b'no',b'tiger'
b'21438721',b'name_base',b'Norfolk Southern Railroad',b'tiger'
b'21438721',b'old_railway_operator',b'PRR',b'regular'
b'21438721',b'old_railway_operator',b'CA&C',b'note'
b'21439221',b'name',b'West Mill Street',b'regular'
b'21439221',b'oneway',b'yes',b'regular'
b'21439221',b'highway',b'tertiary',b'regular'
b'21439221',b'cfcc',b'A41',b'tiger'
b'21439221',b'county',"b'Summit, OH'",b'tiger'
b'21439221',b'reviewed',b'no',b'tiger'
b'21439221',b'name_base',b'Mill',b'tiger'
b'21439221',b'name_type',b'St',b'tiger'
b'21439221',b'name_direction_prefix',b'W',b'tiger'
b'21439731',b'name',b'Fallen Log Lane',b'regular'
b'21439731',b'highway',b'residential',b'regular'
b'21439731',b'maxspeed',b'25 mph',b'regular'
b'21439731',b'cfcc',b'A41',b'tiger'
b'21439731',b'county',"b'Summit, OH'",b'tiger'
b'21439731',b'reviewed',b'yes',b'tiger'
b'21439731',b'zip_left',b'44333',b'tiger'
b'21439731',b'name_base',b'Fallen Log',b'tiger'
b'21439731',b'name_type',b'Ln',b'tiger'
b'21439731',b'zip_right',b'44333',b'tiger'
b'21440204',b'name',b'Castle Ridge',b'regular'
b'21440204',b'highway',b'residential',b'regular'
b'21440204',b'maxspeed',b'25 mph',b'regular'
b'21440204',b'cfcc',b'A41',b'tiger'
b'21440204',b'county',"b'Summit, OH'",b'tiger'
b'21440204',b'reviewed',b'yes',b'tiger'
b'21440204',b'zip_left',b'44321',b'tiger'
b'21440204',b'name_base',b'Castle Ridge',b'tiger'
b'21440204',b'zip_right',b'44321',b'tiger'
b'21440960',b'name',b'Woodmont Road',b'regular'
b'21440960',b'highway',b'residential',b'regular'
b'21440960',b'cfcc',b'A41',b'tiger'
b'21440960',b'county',"b'Summit, OH'",b'tiger'
b'21440960',b'reviewed',b'no',b'tiger'
b'21440960',b'zip_left',b'44333',b'tiger'
b'21440960',b'name_base',b'Woodmont',b'tiger'
b'21440960',b'name_type',b'Rd',b'tiger'
b'21440960',b'zip_right',b'44333',b'tiger'
b'21441980',b'name',b'Cora Avenue',b'regular'
b'21441980',b'highway',b'residential',b'regular'
b'21441980',b'cfcc',b'A41',b'tiger'
b'21441980',b'county',"b'Summit, OH'",b'tiger'
b'21441980',b'reviewed',b'no',b'tiger'
b'21441980',b'zip_left',b'44312',b'tiger'
b'21441980',b'name_base',b'Cora',b'tiger'
b'21441980',b'name_type',b'Ave',b'tiger'
b'21441980',b'zip_right',b'44312',b'tiger'
b'21442815',b'name',b'Stetler Avenue',b'regular'
b'21442815',b'highway',b'residential',b'regular'
b'21442815',b'cfcc',b'A41',b'tiger'
b'21442815',b'county',"b'Summit, OH'",b'tiger'
b'21442815',b'reviewed',b'no',b'tiger'
b'21442815',b'zip_left',b'44312',b'tiger'
b'21442815',b'name_base',b'Stetler',b'tiger'
b'21442815',b'name_type',b'Ave',b'tiger'
b'21442815',b'zip_right',b'44312',b'tiger'
b'26487311',b'lanes',b'2',b'regular'
b'26487311',b'oneway',b'yes',b'regular'
b'26487311',b'highway',b'motorway_link',b'regular'
b'26487311',b'maxspeed',b'60 mph',b'regular'
b'26487311',b'cfcc',b'A63',b'tiger'
b'26487311',b'county',"b'Lake, OH'",b'tiger'
b'26487311',b'reviewed',b'no',b'tiger'
b'27766868',b'building',b'yes',b'regular'
b'27957634',b'source',b'Yahoo',b'regular'
b'27957634',b'waterway',b'riverbank',b'regular'
b'27957634',b'created_by',b'Potlatch 0.10e',b'regular'
b'29401918',b'hgv',b'designated',b'regular'
b'29401918',b'ref',b'I 271',b'regular'
b'29401918',b'foot',b'no',b'regular'
b'29401918',b'name',b'Outerbelt East Fwy',b'regular'
b'29401918',b'horse',b'no',b'regular'
b'29401918',b'lanes',b'3',b'regular'
b'29401918',b'layer',b'1',b'regular'
b'29401918',b'bridge',b'yes',b'regular'
b'29401918',b'oneway',b'yes',b'regular'
b'29401918',b'bicycle',b'no',b'regular'
b'29401918',b'highway',b'motorway',b'regular'
b'29401918',b'maxspeed',b'60 mph',b'regular'
b'29401918',b'sidewalk',b'none',b'regular'
b'29401918',b'cfcc',b'A15',b'tiger'
b'29401918',b'county',"b'Cuyahoga, OH'",b'tiger'
b'29401918',b'name_base',b'I-271',b'tiger'
b'29401918',b'name_base_1',b'Outerbelt East',b'tiger'
b'29401918',b'name_type_1',b'Fwy',b'tiger'
b'30122804',b'hgv',b'designated',b'regular'
b'30122804',b'ref',b'I 271 Express',b'regular'
b'30122804',b'foot',b'no',b'regular'
b'30122804',b'horse',b'no',b'regular'
b'30122804',b'lanes',b'2',b'regular'
b'30122804',b'layer',b'1',b'regular'
b'30122804',b'bridge',b'yes',b'regular'
b'30122804',b'oneway',b'yes',b'regular'
b'30122804',b'bicycle',b'no',b'regular'
b'30122804',b'highway',b'motorway',b'regular'
b'30122804',b'maxspeed',b'60 mph',b'regular'
b'30122804',b'sidewalk',b'none',b'regular'
b'36074860',b'source',b'Yahoo',b'regular'
b'36948422',b'hgv',b'designated',b'regular'
b'36948422',b'ref',b'I 490',b'regular'
b'36948422',b'foot',b'no',b'regular'
b'36948422',b'name',b'Troy Lee James Highway',b'regular'
b'36948422',b'horse',b'no',b'regular'
b'36948422',b'lanes',b'3',b'regular'
b'36948422',b'oneway',b'yes',b'regular'
b'36948422',b'bicycle',b'no',b'regular'
b'36948422',b'highway',b'motorway',b'regular'
b'36948422',b'surface',b'asphalt',b'regular'
b'36948422',b'maxspeed',b'60 mph',b'regular'
b'36948422',b'sidewalk',b'none',b'regular'
b'36948422',b'cfcc',b'A11',b'tiger'
b'36948422',b'destination',b'To I 77',b'regular'
b'36948422',b'county',"b'Cuyahoga, OH'",b'tiger'
b'36948422',b'name_base',b'I-490',b'tiger'
b'37683925',b'name',b'Delta',b'regular'
b'37683925',b'aeroway',b'taxiway',b'regular'
b'37683925',b'surface',b'asphalt',b'regular'
b'38230517',b'source',b'TIGER/Line\xc2\xae 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/)',b'regular'
b'38230517',b'boundary',b'administrative',b'regular'
b'38230517',b'admin_level',b'8',b'regular'
b'38235107',b'source',b'TIGER/Line\xc2\xae 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/)',b'regular'
b'38235107',b'boundary',b'administrative',b'regular'
b'38235107',b'admin_level',b'8',b'regular'
b'38236025',b'source',b'TIGER/Line\xc2\xae 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/)',b'regular'
b'38236025',b'boundary',b'administrative',b'regular'
b'38236025',b'created_by',b'polyshp2osm-multipoly',b'regular'
b'38236025',b'admin_level',b'8',b'regular'
b'38238647',b'source',b'TIGER/Line\xc2\xae 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/)',b'regular'
b'38238647',b'boundary',b'administrative',b'regular'
b'38238647',b'created_by',b'polyshp2osm-multipoly',b'regular'
b'38238647',b'admin_level',b'8',b'regular'
b'38252145',b'source',b'TIGER/Line\xc2\xae 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/)',b'regular'
b'38252145',b'boundary',b'administrative',b'regular'
b'38252145',b'created_by',b'polyshp2osm-multipoly',b'regular'
b'38252145',b'admin_level',b'8',b'regular'
b'38255395',b'source',b'TIGER/Line\xc2\xae 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/)',b'regular'
b'38255395',b'boundary',b'administrative',b'regular'
b'38255395',b'admin_level',b'8',b'regular'
b'38461147',b'oneway',b'yes',b'regular'
b'38461147',b'highway',b'motorway_link',b'regular'
b'38698382',b'layer',b'1',b'regular'
b'38698382',b'bridge',b'yes',b'regular'
b'38698382',b'oneway',b'yes',b'regular'
b'38698382',b'highway',b'motorway_link',b'regular'
b'39338333',b'NHS',b'yes',b'regular'
b'39338333',b'hgv',b'designated',b'regular'
b'39338333',b'ref',b'US 30;US 250;SR 3',b'regular'
b'39338333',b'name',b'Lincoln Way',b'regular'
b'39338333',b'lanes',b'2',b'regular'
b'39338333',b'layer',b'0',b'regular'
b'39338333',b'bridge',b'yes',b'regular'
b'39338333',b'oneway',b'yes',b'regular'
b'39338333',b'highway',b'motorway',b'regular'
b'39338333',b'fap',b'20',b'old_ref'
b'39338333',b'old_ref:fap',b'ODOT http://www.dot.state.oh.us/Divisions/Planning/TechServ/prod_services/Pages/RI06.aspx http://www.dot.state.oh.us/Divisions/ContractAdmin/Contracts/Pages/NHS-FAP.aspx',b'source'
b'39338333',b'national_network',b'yes',b'hgv'
b'39338333',b'hgv:national_network',b'Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23',b'source'
b'39340188',b'NHS',b'yes',b'regular'
b'39340188',b'hgv',b'designated',b'regular'
b'39340188',b'ref',b'US 30',b'regular'
b'39340188',b'name',b'East Lincoln Way',b'regular'
b'39340188',b'lanes',b'2',b'regular'
b'39340188',b'oneway',b'yes',b'regular'
b'39340188',b'highway',b'motorway',b'regular'
b'39340188',b'cfcc',b'A25',b'tiger'
b'39340188',b'fap',b'49',b'old_ref'
b'39340188',b'county',"b'Wayne, OH'",b'tiger'
b'39340188',b'reviewed',b'no',b'tiger'
b'39340188',b'zip_left',b'44667',b'tiger'
b'39340188',b'name_base',b'Lincoln',b'tiger'
b'39340188',b'name_type',b'Way',b'tiger'
b'39340188',b'zip_left_1',b'44667',b'tiger'
b'39340188',b'name_base_1',b'United States Route 30',b'tiger'
b'39340188',b'old_ref:fap',b'ODOT http://www.dot.state.oh.us/Divisions/Planning/TechServ/prod_services/Pages/RI06.aspx http://www.dot.state.oh.us/Divisions/ContractAdmin/Contracts/Pages/NHS-FAP.aspx',b'source'
b'39340188',b'national_network',b'yes',b'hgv'
b'39340188',b'hgv:national_network',b'Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23',b'source'
b'43009136',b'lanes',b'1',b'regular'
b'43009136',b'oneway',b'yes',b'regular'
b'43009136',b'highway',b'motorway_link',b'regular'
b'43009136',b'cfcc',b'A63',b'tiger'
b'43009136',b'tlid',b'61390470',b'tiger'
b'43009136',b'county',"b'Summit, OH'",b'tiger'
b'43009136',b'source',b'tiger_import_dch_v0.6_20070829',b'tiger'
b'43009136',b'upload_uuid',b'bulk_upload.pl-0c045bd8-0510-4646-99bd-5e0d728c0287',b'tiger'
b'43011181',b'name',b'East Glenwood Avenue',b'regular'
b'43011181',b'highway',b'tertiary',b'regular'
b'43011181',b'cfcc',b'A41',b'tiger'
b'43011181',b'county',"b'Summit, OH'",b'tiger'
b'43011181',b'reviewed',b'no',b'tiger'
b'43011181',b'zip_left',b'44310',b'tiger'
b'43011181',b'name_base',b'Glenwood',b'tiger'
b'43011181',b'name_type',b'Ave',b'tiger'
b'43011181',b'zip_right',b'44310',b'tiger'
b'43011181',b'name_direction_prefix',b'E',b'tiger'
b'43101985',b'bridge',b'yes',b'regular'
b'43101985',b'hgv',b'designated',b'regular'
b'43101985',b'national_network',b'yes',b'hgv'
b'43101985',b'highway',b'motorway',b'regular'
b'43101985',b'lanes',b'3',b'regular'
b'43101985',b'layer',b'1',b'regular'
b'43101985',b'maxspeed',b'65 mph',b'regular'
b'43101985',b'NHS',b'yes',b'regular'
b'43101985',b'fap',b'54',b'old_ref'
b'43101985',b'oneway',b'yes',b'regular'
b'43101985',b'ref',b'SR 8',b'regular'
